GEOIDFQ,NAME,GEOTYPE,Year,Number of Sales,Median Sales Price,Median Sales Price MOE,Median Household Income (MSA),Median Household Income MOE (MSA),Sales Price to Income Index (MSA),Median Sales Price (2024 Dollars),"Median Household Income (MSA, 2024 Dollars)"
M100000US390895405499999,Newark Township (Licking),COUSUB,2023,28,277450.0,25183.077299038043,77390,1550.0,3.5850885127277428,285633.21884989267,79672.57093816253
M100000US390895405499999,Newark Township (Licking),COUSUB,2024,25,300000.0,38405.03453305109,82938,1487.0,3.6171598061202346,300000.0,82938.0
M100000US390895558099999,Newton Township (Licking),COUSUB,2012,23,125000.0,21616.56967353533,53699,1282.0,2.3277900892009162,170784.62416265236,73367.70826328215
M100000US390895558099999,Newton Township (Licking),COUSUB,2013,28,119950.0,20824.958095958766,54079,1130.0,2.2180513692930712,161519.05952600695,72820.25193919908
M100000US390895558099999,Newton Township (Licking),COUSUB,2014,20,104000.0,27452.73332003048,56371,981.0,1.8449202604175905,137806.06244931064,74694.86102240472
M100000US390895558099999,Newton Township (Licking),COUSUB,2015,28,111500.0,12513.684756918468,58192,1604.0,1.9160709375859224,147568.83894404199,77016.37556799724
M100000US390895558099999,Newton Township (Licking),COUSUB,2016,27,126500.0,31231.5733805047,60294,1005.0,2.0980528742495106,165335.4214668739,78804.22056856676
M100000US390895558099999,Newton Township (Licking),COUSUB,2017,24,134900.0,29803.350249413143,63764,1469.0,2.1156138259833135,172636.44786227154,81601.11535574413
M100000US390895558099999,Newton Township (Licking),COUSUB,2018,27,148000.0,17897.317307554018,64052,1189.0,2.3106226191219634,184885.21626239017,80015.32345972037
M100000US390895558099999,Newton Township (Licking),COUSUB,2019,29,150000.0,25404.99980671088,67207,1091.0,2.231910366479682,184048.74499818115,82462.42670061841
M100000US390895558099999,Newton Township (Licking),COUSUB,2020,27,199900.0,17342.975182732484,66715,579.0,2.9963276624447275,242286.57630471658,80861.17527848508
M100000US390895558099999,Newton Township (Licking),COUSUB,2021,38,216000.0,22962.92068835438,71839,1250.0,3.0067233675301717,250052.8619404362,83164.57198582869
M100000US390895558099999,Newton Township (Licking),COUSUB,2022,28,270000.0,93599.71564517233,75777,1639.0,3.5630864246407223,289405.7166287951,81223.32218140816
M100000US390895558099999,Newton Township (Licking),COUSUB,2023,26,255000.0,26749.64750490183,77390,1550.0,3.2949993539216953,262521.069766526,79672.57093816253
M100000US390895558099999,Newton Township (Licking),COUSUB,2024,40,285500.0,38138.763841104505,82938,1487.0,3.4423304154910896,285500.0,82938.0
M100000US390896192499999,Perry Township (Licking),COUSUB,2013,11,67110.0,47291.878950759085,54079,1130.0,1.240962295900442,90367.1870345171,72820.25193919908
M100000US390896192499999,Perry Township (Licking),COUSUB,2015,15,185000.0,33775.55476205786,58192,1604.0,3.1791311520483916,244845.15878607865,77016.37556799724
M100000US390896192499999,Perry Township (Licking),COUSUB,2016,13,156900.0,44982.62565185746,60294,1005.0,2.6022489799980097,205068.202594091,78804.22056856676
M100000US390896192499999,Perry Township (Licking),COUSUB,2017,22,151500.0,29196.69424923937,63764,1469.0,2.375948811241453,193880.07302545692,81601.11535574413
M100000US390896192499999,Perry Township (Licking),COUSUB,2018,13,179500.0,49121.50764586406,64052,1189.0,2.802410541435084,224235.78593985832,80015.32345972037
M100000US390896192499999,Perry Township (Licking),COUSUB,2019,12,171200.0,48467.62391034989,67207,1091.0,2.547353698275477,210060.96762459076,82462.42670061841
M100000US390896192499999,Perry Township (Licking),COUSUB,2020,18,203000.0,41784.244362585996,66715,579.0,3.042793974368583,246043.8968977362,80861.17527848508
M100000US390896192499999,Perry Township (Licking),COUSUB,2023,11,240000.0,64894.30220601887,77390,1550.0,3.1011758625145367,247078.65389790683,79672.57093816253
M100000US390896192499999,Perry Township (Licking),COUSUB,2024,13,323000.0,83984.61787796859,82938,1487.0,3.894475391256119,323000.0,82938.0
M100000US390896945699999,St. Albans Township (Licking),COUSUB,2012,16,184250.0,31572.48487262988,53699,1282.0,3.4311625914821504,251736.5360157496,73367.70826328215
M100000US390896945699999,St. Albans Township (Licking),COUSUB,2013,17,212500.0,31810.91210634995,54079,1130.0,3.9294365650252407,286142.56064423907,72820.25193919908
M100000US390896945699999,St. Albans Township (Licking),COUSUB,2014,20,239950.0,41791.30726077032,56371,981.0,4.256621312376931,317947.73735300085,74694.86102240472
M100000US390896945699999,St. Albans Township (Licking),COUSUB,2015,19,220000.0,50397.46877710277,58192,1604.0,3.78058839703052,291167.21585371514,77016.37556799724
M100000US390896945699999,St. Albans Township (Licking),COUSUB,2016,23,289900.0,40505.61921392521,60294,1005.0,4.808106942647693,378899.1200256659,78804.22056856676
M100000US390896945699999,St. Albans Township (Licking),COUSUB,2017,31,267000.0,34086.66890757932,63764,1469.0,4.187315726742362,341689.63364882505,81601.11535574413
M100000US390896945699999,St. Albans Township (Licking),COUSUB,2018,21,279500.0,53628.99766820055,64052,1189.0,4.363642040841816,349158.2293603922,80015.32345972037
M100000US390896945699999,St. Albans Township (Licking),COUSUB,2019,18,285700.0,64637.02903310688,67207,1091.0,4.251045278021635,350551.50963986904,82462.42670061841
M100000US390896945699999,St. Albans Township (Licking),COUSUB,2020,24,311750.0,72970.88854175978,66715,579.0,4.672862174923181,377853.1273786663,80861.17527848508
M100000US390896945699999,St. Albans Township (Licking),COUSUB,2021,31,399800.0,55670.450561241676,71839,1250.0,5.565222233048901,462829.32501752966,83164.57198582869
M100000US390896945699999,St. Albans Township (Licking),COUSUB,2022,17,457500.0,107307.44999031164,75777,1639.0,6.03745199730789,490381.90873212495,81223.32218140816
M100000US390896945699999,St. Albans Township (Licking),COUSUB,2023,17,520000.0,105128.99553246933,77390,1550.0,6.719214368781496,535337.0834454647,79672.57093816253
M100000US390896945699999,St. Albans Township (Licking),COUSUB,2024,23,480000.0,66834.16888959144,82938,1487.0,5.787455689792375,480000.0,82938.0
M100000US390897840099999,Union Township (Licking),COUSUB,2012,40,280950.0,40155.37065696395,53699,1282.0,5.23194100448798,383855.5212679774,73367.70826328215
M100000US390897840099999,Union Township (Licking),COUSUB,2013,42,275950.0,36183.46796283242,54079,1130.0,5.1027200946763065,371581.36286954244,72820.25193919908
M100000US390897840099999,Union Township (Licking),COUSUB,2014,38,306000.0,53210.7677896528,56371,981.0,5.428323073920987,405467.83759124094,74694.86102240472
M100000US390897840099999,Union Township (Licking),COUSUB,2015,70,244500.0,28254.01412971304,58192,1604.0,4.2016084685180095,323592.65580106067,77016.37556799724
M100000US390897840099999,Union Township (Licking),COUSUB,2016,43,287000.0,34613.3936051295,60294,1005.0,4.760009287823,375108.8218260301,78804.22056856676
M100000US390897840099999,Union Township (Licking),COUSUB,2017,49,385000.0,53965.160206566645,63764,1469.0,6.037889718336365,492698.53541122715,81601.11535574413
M100000US390897840099999,Union Township (Licking),COUSUB,2018,39,390000.0,49735.372731737916,64052,1189.0,6.088802847686255,487197.5293400822,80015.32345972037
M100000US390897840099999,Union Township (Licking),COUSUB,2019,53,325000.0,41773.945200916816,67207,1091.0,4.835805794039311,398772.2808293925,82462.42670061841
M100000US390897840099999,Union Township (Licking),COUSUB,2020,53,438900.0,46502.40312126746,66715,579.0,6.5787304204451775,531963.8736375193,80861.17527848508
M100000US390897840099999,Union Township (Licking),COUSUB,2021,40,430250.0,62386.686875636726,71839,1250.0,5.989086707777113,498079.83263829944,83164.57198582869
M100000US390897840099999,Union Township (Licking),COUSUB,2022,37,496900.0,65974.16474154983,75777,1639.0,6.557398682977684,532613.705899438,81223.32218140816
M100000US390897840099999,Union Township (Licking),COUSUB,2023,33,570000.0,126356.89548595014,77390,1550.0,7.365292673472025,586811.8030075287,79672.57093816253
M100000US390897840099999,Union Township (Licking),COUSUB,2024,36,503750.0,93368.4348692116,82938,1487.0,6.0738141744435605,503750.0,82938.0
M100000US390913390899999,Harrison Township (Logan),COUSUB,2022,12,301000.0,43286.10475737734,75777,1639.0,3.972181532655027,322633.78038987896,81223.32218140816
M100000US390913868299999,Jefferson Township (Logan),COUSUB,2017,13,178500.0,41613.524687337725,63764,1469.0,2.7993852330468605,228432.9573270235,81601.11535574413
M100000US390913868299999,Jefferson Township (Logan),COUSUB,2018,14,236750.0,78315.36213980695,64052,1189.0,3.696215574845438,295753.884798114,80015.32345972037
M100000US390913868299999,Jefferson Township (Logan),COUSUB,2019,17,239900.0,57869.30427877891,67207,1091.0,3.5695686461231717,294355.2928337577,82462.42670061841
M100000US390913868299999,Jefferson Township (Logan),COUSUB,2021,12,300000.0,51435.30868011939,71839,1250.0,4.176004677125238,347295.6415839392,83164.57198582869
M100000US390913868299999,Jefferson Township (Logan),COUSUB,2022,14,352500.0,68765.84633849654,75777,1639.0,4.651807276614276,377835.24115426023,81223.32218140816
M100000US390913868299999,Jefferson Township (Logan),COUSUB,2023,12,364000.0,92795.21372984828,77390,1550.0,4.703450058147047,374735.95841182536,79672.57093816253
M100000US390913868299999,Jefferson Township (Logan),COUSUB,2024,11,340000.0,73601.67185013647,82938,1487.0,4.099447780269599,340000.0,82938.0
M100000US390914568299999,McArthur Township (Logan),COUSUB,2020,11,254900.0,54668.279492684036,66715,579.0,3.820729970771191,308948.71585829044,80861.17527848508
M100000US390915146499999,Monroe Township (Logan),COUSUB,2021,13,325000.0,60509.33853133912,71839,1250.0,4.524005066885675,376236.94504926744,83164.57198582869
M100000US390915146499999,Monroe Township (Logan),COUSUB,2022,11,348000.0,141708.99644296776,75777,1639.0,4.592422502870264,373011.8125437803,81223.32218140816
M100000US390915146499999,Monroe Township (Logan),COUSUB,2024,17,343000.0,66550.77429362938,82938,1487.0,4.1356193783308015,343000.0,82938.0
M100000US390916674099999,Richland Township (Logan),COUSUB,2017,13,303000.0,104290.65532212285,63764,1469.0,4.751897622482906,387760.14605091384,81601.11535574413
M100000US390916674099999,Richland Township (Logan),COUSUB,2019,11,175000.0,96032.30027060317,67207,1091.0,2.603895427559629,214723.53583121134,82462.42670061841
M100000US390916674099999,Richland Township (Logan),COUSUB,2022,18,434950.0,116545.20091933013,75777,1639.0,5.739868297768452,466211.1720284978,81223.32218140816
M100000US390917478099999,Stokes Township (Logan),COUSUB,2015,11,87000.0,89796.19837464271,58192,1604.0,1.4950508660984327,115143.39899669644,77016.37556799724
M100000US390917478099999,Stokes Township (Logan),COUSUB,2016,22,189500.0,73633.14817479321,60294,1005.0,3.142932961820413,247676.38235551465,78804.22056856676
M100000US390917478099999,Stokes Township (Logan),COUSUB,2017,19,242000.0,74939.87933195451,63764,1469.0,3.79524496581143,309696.2222584857,81601.11535574413
M100000US390917478099999,Stokes Township (Logan),COUSUB,2018,19,80000.0,55279.970115968674,64052,1189.0,1.2489851995253856,99937.95473642711,80015.32345972037
M100000US390917478099999,Stokes Township (Logan),COUSUB,2019,25,205000.0,72495.83073447632,67207,1091.0,3.050277500855566,251533.28483084758,82462.42670061841
M100000US390917478099999,Stokes Township (Logan),COUSUB,2020,38,245000.0,56484.57009615836,66715,579.0,3.6723375552724273,296949.53073864715,80861.17527848508
M100000US390917478099999,Stokes Township (Logan),COUSUB,2021,30,315950.0,72879.30443289076,71839,1250.0,4.398028925792397,365760.1931948186,83164.57198582869
M100000US390917478099999,Stokes Township (Logan),COUSUB,2022,34,340000.0,57549.83943273363,75777,1639.0,4.486849571769798,364436.82834737154,81223.32218140816
M100000US390917478099999,Stokes Township (Logan),COUSUB,2023,34,255000.0,71273.2990657966,77390,1550.0,3.2949993539216953,262521.069766526,79672.57093816253
M100000US390917478099999,Stokes Township (Logan),COUSUB,2024,42,333625.0,93459.05951425519,82938,1487.0,4.022583134389544,333625.0,82938.0
M100000US390918142499999,Washington Township (Logan),COUSUB,2021,12,430000.0,139901.44543624198,71839,1250.0,5.985606703879508,497790.4196036462,83164.57198582869
M100000US390918142499999,Washington Township (Logan),COUSUB,2022,12,327500.0,63554.67977966799,75777,1639.0,4.321891866925321,351038.4155404829,81223.32218140816
M100000US390918142499999,Washington Township (Logan),COUSUB,2023,17,255000.0,103395.19928322983,77390,1550.0,3.2949993539216953,262521.069766526,79672.57093816253
M100000US390918142499999,Washington Township (Logan),COUSUB,2024,15,205000.0,229388.56840218883,82938,1487.0,2.4717258675154934,205000.0,82938.0
M100000US390918804299999,Zane Township (Logan),COUSUB,2015,11,200000.0,29552.162059767,58192,1604.0,3.436898542755018,264697.4689579228,77016.37556799724
M100000US390918804299999,Zane Township (Logan),COUSUB,2018,13,143500.0,58665.26902482918,64052,1189.0,2.2403672016486604,179263.70630846612,80015.32345972037
M100000US390918804299999,Zane Township (Logan),COUSUB,2021,11,318000.0,89307.09290567311,71839,1250.0,4.426564957752753,368133.3800789756,83164.57198582869
M100000US390918804299999,Zane Township (Logan),COUSUB,2024,14,330000.0,51152.4311238258,82938,1487.0,3.978875786732258,330000.0,82938.0
M100000US390971123499999,Canaan Township (Madison),COUSUB,2012,12,224500.0,84195.31755148452,53699,1282.0,4.1807110002048455,306729.18499612366,73367.70826328215
M100000US390971123499999,Canaan Township (Madison),COUSUB,2014,16,240050.0,80134.92954713815,56371,981.0,4.258395274165794,318080.24318227905,74694.86102240472
M100000US390971123499999,Canaan Township (Madison),COUSUB,2017,14,310000.0,83925.99363239031,63764,1469.0,4.861677435543567,396718.3012402089,81601.11535574413
M100000US390971123499999,Canaan Township (Madison),COUSUB,2018,11,242600.0,91146.88718479076,64052,1189.0,3.787547617560732,303061.84773821523,80015.32345972037
M100000US390971123499999,Canaan Township (Madison),COUSUB,2019,15,300000.0,121610.12665254525,67207,1091.0,4.463820732959364,368097.4899963623,82462.42670061841
M100000US390971123499999,Canaan Township (Madison),COUSUB,2021,15,385000.0,92062.61993311127,71839,1250.0,5.359206002310723,445696.0733660553,83164.57198582869
M100000US390971123499999,Canaan Township (Madison),COUSUB,2022,14,280000.0,177620.84719250613,75777,1639.0,3.6950525885163046,300124.44687430596,81223.32218140816
M100000US390971123499999,Canaan Township (Madison),COUSUB,2023,16,298500.0,108651.17095859034,77390,1550.0,3.857087479002455,307304.0757855216,79672.57093816253
M100000US390971123499999,Canaan Township (Madison),COUSUB,2024,30,77450.0,100656.312085535,82938,1487.0,0.9338300899467071,77450.0,82938.0
M100000US390972115499999,Deer Creek Township (Madison),COUSUB,2016,11,146900.0,51621.92783289083,60294,1005.0,2.436394997843898,191998.2088022433,78804.22056856676
M100000US390972606899999,Fairfield Township (Madison),COUSUB,2014,12,162750.0,31054.620705485046,56371,981.0,2.8871228113746428,215653.23715024334,74694.86102240472
M100000US390972606899999,Fairfield Township (Madison),COUSUB,2015,21,180000.0,35595.919009847064,58192,1604.0,3.0932086884795162,238227.72206213058,77016.37556799724
M100000US390972606899999,Fairfield Township (Madison),COUSUB,2016,16,191500.0,44163.48936385402,60294,1005.0,3.1761037582512355,250290.38111388418,78804.22056856676
M100000US390972606899999,Fairfield Township (Madison),COUSUB,2017,12,253500.0,61018.79814027753,63764,1469.0,3.9755975158396586,324413.1914980418,81601.11535574413
M100000US390972606899999,Fairfield Township (Madison),COUSUB,2018,17,225000.0,42724.991256407084,64052,1189.0,3.512770873665147,281075.49769620126,80015.32345972037
M100000US390972606899999,Fairfield Township (Madison),COUSUB,2019,12,147500.0,52086.50554016057,67207,1091.0,2.1947118603716875,180981.26591487814,82462.42670061841
M100000US390972606899999,Fairfield Township (Madison),COUSUB,2020,13,275900.0,56326.89769484876,66715,579.0,4.1355017612231135,334401.5327787459,80861.17527848508
M100000US390972606899999,Fairfield Township (Madison),COUSUB,2021,17,320000.0,48347.99236094792,71839,1250.0,4.454404988933588,370448.6843562018,83164.57198582869
M100000US390972606899999,Fairfield Township (Madison),COUSUB,2022,13,300000.0,86439.57037388819,75777,1639.0,3.958984916267469,321561.9073653278,81223.32218140816
M100000US390972606899999,Fairfield Township (Madison),COUSUB,2024,18,387500.0,93572.82416023106,82938,1487.0,4.672164749571969,387500.0,82938.0
M100000US390973869699999,Jefferson Township (Madison),COUSUB,2012,16,226000.0,62861.35805544174,53699,1282.0,4.208644481275257,308778.60048607545,73367.70826328215
M100000US390973869699999,Jefferson Township (Madison),COUSUB,2013,24,248950.0,73571.1505696622,54079,1130.0,4.603450507590747,335224.4257523921,72820.25193919908
M100000US390973869699999,Jefferson Township (Madison),COUSUB,2014,18,194750.0,47249.9068914967,56371,981.0,3.4547905838108246,258055.102519262,74694.86102240472
M100000US390973869699999,Jefferson Township (Madison),COUSUB,2015,30,225000.0,36097.13369840661,58192,1604.0,3.866510860599395,297784.6525776632,77016.37556799724
M100000US390973869699999,Jefferson Township (Madison),COUSUB,2016,26,245450.0,56701.8344309351,60294,1005.0,4.070885991972667,320802.9976209027,78804.22056856676
M100000US390973869699999,Jefferson Township (Madison),COUSUB,2017,24,257500.0,57512.132108359154,63764,1469.0,4.038328837588608,329532.1373204961,81601.11535574413
M100000US390973869699999,Jefferson Township (Madison),COUSUB,2018,28,266500.0,52828.83069914726,64052,1189.0,4.160681945918941,332918.31171572284,80015.32345972037
M100000US390973869699999,Jefferson Township (Madison),COUSUB,2019,19,275629.0,126674.55645507127,67207,1091.0,4.101194816016188,338194.47690069117,82462.42670061841
M100000US390973869699999,Jefferson Township (Madison),COUSUB,2020,20,382000.0,80025.63404384872,66715,579.0,5.725848759649255,462998.8601720947,80861.17527848508
M100000US390973869699999,Jefferson Township (Madison),COUSUB,2021,23,425000.0,79183.52055978624,71839,1250.0,5.916006625927421,492002.1589105805,83164.57198582869
M100000US390973869699999,Jefferson Township (Madison),COUSUB,2022,24,372575.0,76975.5249310659,75777,1639.0,4.916729350594507,399353.0921221234,81223.32218140816
M100000US390973869699999,Jefferson Township (Madison),COUSUB,2023,12,399900.0,143728.15100120442,77390,1550.0,5.167334280914847,411694.80705738725,79672.57093816253
M100000US390973869699999,Jefferson Township (Madison),COUSUB,2024,34,380000.0,79021.88849362472,82938,1487.0,4.581735754418964,380000.0,82938.0
M100000US390975147899999,Monroe Township (Madison),COUSUB,2019,11,295000.0,52728.990639856354,67207,1091.0,4.389423720743375,361962.5318297563,82462.42670061841
M100000US390976333899999,Pleasant Township (Madison),COUSUB,2013,12,150016.0,34008.910120192115,54079,1130.0,2.7740157917121246,202004.52883579375,72820.25193919908
M100000US390976333899999,Pleasant Township (Madison),COUSUB,2014,11,108500.0,63357.51126147554,56371,981.0,1.9247485409164287,143768.82476682888,74694.86102240472
M100000US390976333899999,Pleasant Township (Madison),COUSUB,2016,12,148750.0,37559.0104873726,60294,1005.0,2.4670779845424087,194416.1576537351,78804.22056856676
M100000US390976333899999,Pleasant Township (Madison),COUSUB,2017,15,133000.0,26717.597813036336,63764,1469.0,2.0858164481525625,170204.94859660574,81601.11535574413
M100000US390976333899999,Pleasant Township (Madison),COUSUB,2018,15,197500.0,55491.25354891215,64052,1189.0,3.083432211328296,246721.82575555443,80015.32345972037
M100000US390976333899999,Pleasant Township (Madison),COUSUB,2019,17,180000.0,57865.110846139374,67207,1091.0,2.6782924397756185,220858.49399781736,82462.42670061841
M100000US390976333899999,Pleasant Township (Madison),COUSUB,2022,12,290000.0,131037.79124105131,75777,1639.0,3.827018752391887,310843.1771198169,81223.32218140816
M100000US390976333899999,Pleasant Township (Madison),COUSUB,2023,16,302500.0,91314.35365136628,77390,1550.0,3.9087737433776972,311422.05335048673,79672.57093816253
M100000US390976333899999,Pleasant Township (Madison),COUSUB,2024,16,341500.0,67338.55493525031,82938,1487.0,4.117533579300201,341500.0,82938.0
M100000US390977296099999,Somerford Township (Madison),COUSUB,2012,28,140000.0,23724.147937787875,53699,1282.0,2.6071248999050263,191278.77906217065,73367.70826328215
M100000US390977296099999,Somerford Township (Madison),COUSUB,2013,40,171950.0,25587.60003803879,54079,1130.0,3.179607611087483,231539.82730718545,72820.25193919908
M100000US390977296099999,Somerford Township (Madison),COUSUB,2014,56,178500.0,22752.59591469027,56371,981.0,3.1665217931205762,236522.9052615572,74694.86102240472
M100000US390977296099999,Somerford Township (Madison),COUSUB,2015,53,210000.0,25093.36431139295,58192,1604.0,3.6087434698927687,277932.342405819,77016.37556799724
M100000US390977296099999,Somerford Township (Madison),COUSUB,2016,69,209900.0,24647.934869918514,60294,1005.0,3.4812750854148007,274339.169690884,78804.22056856676
M100000US390977296099999,Somerford Township (Madison),COUSUB,2017,59,205000.0,23885.677574430352,63764,1469.0,3.214980239633649,262345.9734007833,81601.11535574413
M100000US390977296099999,Somerford Township (Madison),COUSUB,2018,47,236000.0,29022.652480895587,64052,1189.0,3.6845063385998875,294816.96647245996,80015.32345972037
M100000US390977296099999,Somerford Township (Madison),COUSUB,2019,50,278500.0,35363.52938339922,67207,1091.0,4.14391358043061,341717.16987995635,82462.42670061841
M100000US390977296099999,Somerford Township (Madison),COUSUB,2020,58,310750.0,35545.46179515016,66715,579.0,4.657873042044518,376641.0884776922,80861.17527848508
M100000US390977296099999,Somerford Township (Madison),COUSUB,2021,52,304250.0,59072.17519648654,71839,1250.0,4.235164743384512,352215.663173045,83164.57198582869
M100000US390977296099999,Somerford Township (Madison),COUSUB,2022,49,349900.0,50018.292160481564,75777,1639.0,4.617496074006625,375048.37129042734,81223.32218140816
M100000US390977296099999,Somerford Township (Madison),COUSUB,2023,42,375000.0,56597.085547180526,77390,1550.0,4.845587285178964,386060.3967154794,79672.57093816253
M100000US390977296099999,Somerford Township (Madison),COUSUB,2024,51,403500.0,94784.20030390758,82938,1487.0,4.865079939231715,403500.0,82938.0
M100000US390977842899999,Union Township (Madison),COUSUB,2013,12,149950.0,32141.42373335502,54079,1130.0,2.7727953549436934,201915.65632284072,72820.25193919908
M100000US390977842899999,Union Township (Madison),COUSUB,2014,11,157000.0,45257.170763290385,56371,981.0,2.7851200085150167,208034.1519667478,74694.86102240472
M100000US390977842899999,Union Township (Madison),COUSUB,2015,19,156000.0,28595.54039642234,58192,1604.0,2.680780863348914,206464.02578717982,77016.37556799724
M100000US390977842899999,Union Township (Madison),COUSUB,2016,14,147950.0,68027.90634249045,60294,1005.0,2.45380966597008,193370.55815038728,78804.22056856676
M100000US390977842899999,Union Township (Madison),COUSUB,2017,13,162000.0,46064.133134915995,63764,1469.0,2.5406185308324445,207317.3058093995,81601.11535574413
M100000US390977842899999,Union Township (Madison),COUSUB,2018,14,197450.0,40652.694124467016,64052,1189.0,3.0826515955785925,246659.36453384417,80015.32345972037
M100000US390977842899999,Union Township (Madison),COUSUB,2019,17,175000.0,27939.525988862653,67207,1091.0,2.603895427559629,214723.53583121134,82462.42670061841
M100000US390977842899999,Union Township (Madison),COUSUB,2020,13,185000.0,50482.420209978765,66715,579.0,2.772989582552649,224227.19668020293,80861.17527848508
M100000US390977842899999,Union Township (Madison),COUSUB,2021,18,183000.0,58118.45396422273,71839,1250.0,2.5473628530463954,211850.34136620292,83164.57198582869
M100000US390977842899999,Union Township (Madison),COUSUB,2022,14,227450.0,76556.77111748488,75777,1639.0,3.0015703973501195,243797.51943414606,81223.32218140816
M100000US3909890,Buckeye Lake,PLACE,2012,27,68000.0,36714.170727935605,53699,1282.0,1.2663178085252984,92906.83554448288,73367.70826328215
M100000US3909890,Buckeye Lake,PLACE,2013,25,70000.0,40101.67118746749,54079,1130.0,1.2944026331847853,94258.72585927875,72820.25193919908
M100000US3909890,Buckeye Lake,PLACE,2014,29,45500.0,30105.405213588318,56371,981.0,0.8071526139326959,60290.152321573405,74694.86102240472
M100000US3909890,Buckeye Lake,PLACE,2015,30,50000.0,20622.56292043126,58192,1604.0,0.8592246356887545,66174.3672394807,77016.37556799724
M100000US3909890,Buckeye Lake,PLACE,2016,30,76500.0,26071.426338343717,60294,1005.0,1.2687829634789531,99985.4525076352,78804.22056856676
M100000US3909890,Buckeye Lake,PLACE,2017,44,100750.0,21959.49404578501,63764,1469.0,1.5800451665516593,128933.44790306789,81601.11535574413
M100000US3909890,Buckeye Lake,PLACE,2018,38,115575.5,30164.68247103072,64052,1189.0,1.8044011115968275,144379.73859549913,80015.32345972037
M100000US3909890,Buckeye Lake,PLACE,2019,40,114050.0,36203.72098847118,67207,1091.0,1.6969958486467183,139938.39578028372,82462.42670061841
M100000US3909890,Buckeye Lake,PLACE,2020,39,249900.0,82312.0823044021,66715,579.0,3.745784306377876,302888.5213534201,80861.17527848508
M100000US3909890,Buckeye Lake,PLACE,2021,53,238000.0,40347.52495106615,71839,1250.0,3.3129637105193557,275521.2089899251,83164.57198582869
M100000US3909890,Buckeye Lake,PLACE,2022,69,200000.0,39945.42282077877,75777,1639.0,2.639323277511646,214374.60491021856,81223.32218140816
M100000US3909890,Buckeye Lake,PLACE,2023,54,219250.0,65120.998613057185,77390,1550.0,2.8330533660679675,225716.64527965029,79672.57093816253
M100000US3909890,Buckeye Lake,PLACE,2024,49,282150.0,67690.8677840756,82938,1487.0,3.4019387976560806,282150.0,82938.0
M100000US391010634899999,Big Island Township (Marion),COUSUB,2015,17,100000.0,25979.91470241747,58192,1604.0,1.718449271377509,132348.7344789614,77016.37556799724
M100000US391010634899999,Big Island Township (Marion),COUSUB,2016,14,102000.0,15215.098185776431,60294,1005.0,1.6917106179719374,133313.93667684693,78804.22056856676
M100000US391010634899999,Big Island Township (Marion),COUSUB,2019,13,131000.0,6861.342543800785,67207,1091.0,1.9492017200589224,160735.9039650782,82462.42670061841
M100000US391010634899999,Big Island Township (Marion),COUSUB,2020,13,165000.0,28101.906175639815,66715,579.0,2.4732069249793898,199986.41866072154,80861.17527848508
M100000US391010634899999,Big Island Township (Marion),COUSUB,2021,12,167500.0,22168.206532768607,71839,1250.0,2.3316026113949246,193906.7332176994,83164.57198582869
M100000US391010634899999,Big Island Township (Marion),COUSUB,2023,12,208500.0,35573.63879763869,77390,1550.0,2.694146530559504,214649.58057380654,79672.57093816253
M100000US391010634899999,Big Island Township (Marion),COUSUB,2024,12,236250.0,37097.39148339763,82938,1487.0,2.8485133473196846,236250.0,82938.0
M100000US391011519699999,Claridon Township (Marion),COUSUB,2012,22,125500.0,21472.40512921013,53699,1282.0,2.33710124955772,171467.76265930297,73367.70826328215
M100000US391011519699999,Claridon Township (Marion),COUSUB,2013,23,108000.0,20355.82762792995,54079,1130.0,1.99707834834224,145427.74846860152,72820.25193919908
M100000US391011519699999,Claridon Township (Marion),COUSUB,2014,20,125000.0,43953.6346671431,56371,981.0,2.217452236078835,165632.28659772914,74694.86102240472
M100000US391011519699999,Claridon Township (Marion),COUSUB,2015,19,98500.0,25367.276235774516,58192,1604.0,1.6926725323068463,130363.503461777,77016.37556799724
M100000US391011519699999,Claridon Township (Marion),COUSUB,2016,38,152500.0,18209.110350738076,60294,1005.0,2.529273227850201,199317.405325678,78804.22056856676
M100000US391011519699999,Claridon Township (Marion),COUSUB,2017,30,115000.0,14653.03480716865,63764,1469.0,1.803525500282291,147169.69239556137,81601.11535574413
M100000US391011519699999,Claridon Township (Marion),COUSUB,2018,28,162500.0,20824.91602402453,64052,1189.0,2.5370011865359396,202998.97055836758,80015.32345972037
M100000US391011519699999,Claridon Township (Marion),COUSUB,2019,51,167000.0,15000.554411934034,67207,1091.0,2.4848602080140463,204907.60276464166,82462.42670061841
M100000US391011519699999,Claridon Township (Marion),COUSUB,2020,38,142850.0,14894.101701149857,66715,579.0,2.1411976317170054,173139.75700414588,80861.17527848508
M100000US391011519699999,Claridon Township (Marion),COUSUB,2021,27,225000.0,21314.618207548832,71839,1250.0,3.132003507843929,260471.7311879544,83164.57198582869
M100000US391011519699999,Claridon Township (Marion),COUSUB,2022,32,194000.0,26415.79336489637,75777,1639.0,2.5601435791862968,207943.366762912,81223.32218140816
M100000US391011519699999,Claridon Township (Marion),COUSUB,2023,23,235000.0,25753.99697515647,77390,1550.0,3.036568032045484,241931.18194170043,79672.57093816253
M100000US391011519699999,Claridon Township (Marion),COUSUB,2024,21,255000.0,38213.07624541321,82938,1487.0,3.0745858352021993,255000.0,82938.0
